NOM_ENT,NOM_MUN,POBR_CAR_PROM,VUL_CAR_PROM,VUL_ING_POR,CAR_SALUD_PROM,CAR_SEG_SOC_PROM
Ciudad de México,Azcapotzalco,1.8067484192,1.5202302215,11.7172993022,2.2468853369,1.8451416634
Ciudad de México,Coyoacán,1.8463882029,1.5436694401,10.9917912629,2.2579022962,1.8353198983
Ciudad de México,Cuajimalpa de Morelos,1.8935503741,1.4741008126,9.1383659134,2.3855662876,1.8409249526
Ciudad de México,Gustavo A. Madero,1.8149081323,1.5766500464,12.4721893886,2.3038758505,1.9040599734
Ciudad de México,Iztacalco,1.8807594587,1.6171516591,8.9831870896,2.2592783815,1.8916128966
Ciudad de México,Iztapalapa,1.9605364721,1.6812316554,10.4758035159,2.413258653,2.0147279144
Ciudad de México,La Magdalena Contreras,1.9929873917,1.6091454424,11.7070887349,2.429255596,2.0734252475
Ciudad de México,Milpa Alta,2.2346235826,1.9893839888,5.0999105661,2.644086851,2.2450671512
Ciudad de México,Álvaro Obregón,1.9239758042,1.5255101313,10.7077490914,2.4018847702,1.9330786651
Ciudad de México,Tláhuac,1.8987505648,1.6221501842,9.2897537046,2.4211032448,1.9150793782
Ciudad de México,Tlalpan,2.1358432768,1.6388186237,7.5546395681,2.5349009407,2.1097803389
Ciudad de México,Xochimilco,2.1611500432,1.7419174284,8.6654174005,2.622854014,2.1751011048
Ciudad de México,Benito Juárez,1.7486516606,1.5515059928,3.7201573785,2.03721917,1.6889590176
Ciudad de México,Cuauhtémoc,2.0095933059,1.628314772,6.5526433427,2.3162472926,1.9119497017
Ciudad de México,Miguel Hidalgo,1.8214151268,1.5118732344,5.943865677,2.1487305233,1.7321250731
Ciudad de México,Venustiano Carranza,1.8528244455,1.6000827108,10.9117065922,2.2340652661,1.861061173
Durango,Canatlán,1.6265867341,1.5769916412,8.9337078032,2.3356087506,1.6596129478
Durango,Canelas,2.0547982728,1.8468390605,1.7866158609,2.8598639456,2.0288331986
Durango,Coneto de Comonfort,1.7167037749,1.5615086772,3.4279949559,2.5368589744,1.6995502249
Durango,Cuencamé,1.815080028,1.6577198711,8.7142309017,2.4300269326,1.8701383987
Durango,Durango,1.7606665121,1.5804629328,12.1737915761,2.3249745465,1.830335991
Durango,General Simón Bolívar,1.7290213229,1.6467008882,5.767039406,2.5753769288,1.7672898019
Durango,Gómez Palacio,1.8089824993,1.5891276889,13.5389281634,2.475191234,2.0418191684
Durango,Guadalupe Victoria,1.9476805025,1.80649405,6.3692970377,2.3456833567,1.9851293873
Durango,Guanaceví,2.4110878919,1.8921819716,2.8756633025,2.9839206295,2.3081993145
Durango,Hidalgo,1.5567168869,1.3968002941,6.815753979,2.2365384615,1.5165404544
Durango,Indé,1.7040354901,1.581551555,3.0734947504,2.3641354071,1.6932044356
Durango,Lerdo,1.8024811635,1.6301409978,10.2850527227,2.4206900408,1.9386310446
Durango,Mapimí,1.8159976732,1.6347175751,10.3861571724,2.4596053692,1.8968125478
Durango,Mezquital,3.6761867028,2.2348907598,0.7045842727,4.6321248642,3.6798722045
Durango,Nazas,1.574024181,1.489304373,4.9851907893,2.3292180699,1.5772947284
Durango,Nombre de Dios,1.68011597,1.5412745619,7.7523894736,2.3494359348,1.7018033656
Durango,Ocampo,1.7237374213,1.4637401068,4.2352556558,2.5480549199,1.6524322317
Durango,El Oro,1.7079291767,1.4968310113,2.3985535848,2.3402084034,1.637765785
Durango,Otáez,2.1813775518,1.8104403822,2.7096972177,3.1279847182,2.183960019
Durango,Pánuco de Coronado,1.8329869354,1.7720991527,3.5154795767,2.4736209205,1.8630477442
Durango,Peñón Blanco,1.7327403954,1.6051231346,5.4520131242,2.4567131242,1.7452422587
Durango,Poanas,1.6759488663,1.5630078963,3.9239827368,2.3622149321,1.6725362291
Durango,Pueblo Nuevo,2.0032303996,1.6103879307,9.0035948945,3.1611696208,1.991460633
Durango,Rodeo,1.7430739146,1.6488327788,9.2670318471,2.2592343218,1.8001727502
Durango,San Bernardo,1.7056785007,1.4716238693,2.3554019644,2.5225806452,1.646039604
Durango,San Dimas,1.7994023841,1.6664526111,5.3838702287,2.6299480002,1.8186838737
Durango,San Juan de Guadalupe,1.9469399087,1.7587764927,4.7724377533,2.6901121305,2.0365778053
Durango,San Juan del Río,1.4719411085,1.4345137568,6.4954425186,2.2267583278,1.4930284299
Durango,San Luis del Cordero,1.6011732753,1.4631818154,3.2360157017,2.3079178886,1.5899324739
Durango,San Pedro del Gallo,1.5688364357,1.5400737065,2.7590132827,2.3097112861,1.590513834
Durango,Santa Clara,1.7620466036,1.557488091,2.8346871239,2.4962406015,1.7259204165
Durango,Santiago Papasquiaro,1.7007534605,1.6021536237,6.1293997625,2.396806672,1.7223760017
Durango,Súchil,2.2373918078,1.7109338997,2.9816957095,2.6594235033,2.1560737119
Durango,Tamazula,2.0790886806,1.7330508017,0.4788521901,3.0376832254,2.0125112692
Durango,Tepehuanes,1.8160795179,1.5812341881,3.2805462287,2.5060280656,1.7840330036
Durango,Tlahualilo,1.760661467,1.6454517465,13.7221789924,2.3973299343,1.948802614
Durango,Topia,2.2507754922,1.8848833685,1.8486575342,2.9639940609,2.1974856585
Durango,Vicente Guerrero,2.0634956693,1.8374426325,7.6825890576,2.3442534467,2.0868664632
Durango,Nuevo Ideal,1.7085197099,1.6161418285,6.0506130342,2.4339578631,1.7213906688
Guanajuato,Abasolo,2.0091799734,1.8525558503,3.551512707,2.5840176839,2.0289384683
Guanajuato,Acámbaro,1.9655765763,1.7568939263,5.3771173086,2.4332841703,1.9718177776
Guanajuato,San Miguel de Allende,1.8117004866,1.6682732019,3.5158244497,2.3221564968,1.7887120138
Guanajuato,Apaseo el Alto,1.8107702953,1.7393142681,5.7986798673,2.4788381371,1.8535051561
Guanajuato,Apaseo el Grande,1.9619850591,1.7611199063,11.1691342922,2.5479506524,2.1193326571
Guanajuato,Atarjea,2.239560555,1.8601438915,0.9645432692,3.1548387097,2.1643993544
Guanajuato,Celaya,1.9663868073,1.71253587,10.401956569,2.4301482445,2.0519155503
Guanajuato,Manuel Doblado,2.0599922909,1.8657437954,3.2138581261,2.5622136144,2.0451230782
Guanajuato,Comonfort,2.0656087735,1.7809609031,4.8475364986,2.5563463805,2.0513571959
Guanajuato,Coroneo,1.9030228661,1.778013813,1.5189174586,2.5208382412,1.8597335209
Guanajuato,Cortazar,1.9018957323,1.8211333763,13.2734721261,2.3960107008,2.0467945968
Guanajuato,Cuerámaro,1.9414878897,1.7878562293,2.5223799409,2.4252895864,1.9379613664
Guanajuato,Doctor Mora,1.8183770018,1.693696043,2.4634072931,2.4184966082,1.8012160681
Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,2.3025433659,2.0178462545,3.3214460772,2.6076961734,2.2537201424
Guanajuato,Guanajuato,1.8923435201,1.646871801,9.4683931522,2.368849041,1.9221153855
Guanajuato,Huanímaro,1.8228346144,1.6253227394,1.7056058608,2.3139176685,1.766721092
Guanajuato,Irapuato,1.9665012546,1.6606062601,10.0495940907,2.4530153768,2.0780575359
Guanajuato,Jaral del Progreso,1.7757736268,1.5748520547,8.7901108946,2.3518448778,1.7949461102
Guanajuato,Jerécuaro,1.829178536,1.6071333733,2.0497602218,2.4439344725,1.7743169206
Guanajuato,León,2.0576063469,1.7523391496,11.4288939763,2.6839944179,2.2739915701
Guanajuato,Moroleón,1.63276889,1.4808039488,3.2439032978,2.4410586736,1.5753900039
Guanajuato,Ocampo,1.918967752,1.7632946388,1.3846859679,2.5134779815,1.9024653829
Guanajuato,Pénjamo,2.1219738762,1.9340514371,4.7536144464,2.7273546879,2.2016472048
Guanajuato,Pueblo Nuevo,2.0229498539,1.8068998781,2.8040140307,2.3591453611,1.9993580031
Guanajuato,Purísima del Rincón,2.0239504675,1.7740955697,4.3541534266,2.5771321985,2.0138207482
Guanajuato,Romita,1.8315787144,1.6622522139,5.158326292,2.4839957141,1.8668030718
Guanajuato,Salamanca,1.8395728481,1.7051517532,11.2452630929,2.3958463132,1.9996158875
Guanajuato,Salvatierra,1.8011844313,1.6179966613,6.9738369442,2.329073368,1.8152939208
Guanajuato,San Diego de la Unión,2.0098522193,1.8295792497,1.7627314188,2.6408270821,1.9711189202
Guanajuato,San Felipe,1.9537386911,1.8177701035,5.142365091,2.6154798205,1.9649742718
Guanajuato,San Francisco del Rincón,1.9619069181,1.7412572499,7.334837011,2.4513993869,2.0016043744
Guanajuato,San José Iturbide,1.957336921,1.6985945792,4.8798659286,2.3319032302,1.894617432
Guanajuato,San Luis de la Paz,1.9671951631,1.7592055699,5.0244094805,2.4370357691,1.9711574603
Guanajuato,Santa Catarina,1.916844595,1.609300977,0.6066546763,2.5687830688,1.7846967847
Guanajuato,Santa Cruz de Juventino Rosas,2.0255689822,1.867302105,6.3040413311,2.4846663556,2.0544942215
Guanajuato,Santiago Maravatío,1.5723015751,1.4190069246,2.9443261333,2.3605546995,1.5503051782
Guanajuato,Silao,1.839056545,1.6221803026,10.7896114974,2.611060149,1.9781382163
Guanajuato,Tarandacuao,1.8077879157,1.667753184,2.6446876651,2.3628635587,1.7835157402
Guanajuato,Tarimoro,1.7438595623,1.5755463573,4.7140877784,2.3562318198,1.7224834179
Guanajuato,Tierra Blanca,2.5465469788,2.1169725246,0.7715432906,3.1667583787,2.4540463597
Guanajuato,Uriangato,1.875230234,1.7003817168,4.2379677725,2.4585286037,1.8831613106
Guanajuato,Valle de Santiago,2.0163176244,1.7920437904,5.452694017,2.4810481161,2.0042909091
Guanajuato,Victoria,1.9982564697,1.7031594666,1.6624804186,2.5720147923,1.8971830128
Guanajuato,Villagrán,1.8445864567,1.6310893626,14.6677705919,2.4796088245,2.0492847986
Guanajuato,Xichú,1.8526342728,1.6395788408,0.4588857816,2.4765270318,1.7969144582
Guanajuato,Yuriria,2.1323395193,1.8820315533,1.999426058,2.6455551837,2.1444870386
Guerrero,Acapulco de Juárez,2.7460010153,1.8772852867,8.743133375,3.026239866,2.8139349096
Guerrero,Ahuacuotzingo,3.1108432151,2.5773881241,0.1547709929,3.9641846553,3.1158900708
Guerrero,Ajuchitlán del Progreso,3.3116326047,2.5803858533,0.4934115757,3.6141248502,3.2099045491
Guerrero,Alcozauca de Guerrero,3.2924146102,2.3646170159,0.2853923966,4.1985203453,3.294865756
Guerrero,Alpoyeca,2.4306785858,1.8805898235,1.4543200209,2.8370298939,2.3402140673
Guerrero,Apaxtla,2.9735895774,2.3061599216,1.6956366171,3.2429269414,2.9621412773
Guerrero,Arcelia,2.7526672457,2.2687100695,2.5631703848,3.0957328228,2.695709171
Guerrero,Atenango del Río,2.7005858804,2.4281040469,1.0501116071,3.5272727273,2.7051600261
Guerrero,Atlamajalcingo del Monte,3.4960062908,2.5271344456,0.1791600213,4.5065420561,3.5355384918
Guerrero,Atlixtac,3.0736387736,2.2923525196,0.2532601725,3.8717391304,3.0934321139
Guerrero,Atoyac de Álvarez,2.807002115,2.0672598232,3.2958243557,3.0074235629,2.6325713373
Guerrero,Ayutla de los Libres,2.8747953078,2.2572815024,0.8191543687,3.4648708899,3.0689833128
Guerrero,Azoyú,3.1498176289,2.706660655,0.4831908548,3.5454520542,3.0999401813
Guerrero,Benito Juárez,2.792599047,2.0534432499,0.9965211877,2.8517595441,2.4583836264
Guerrero,Buenavista de Cuéllar,2.325693842,1.7322457673,4.7646040668,2.6858652555,2.1663769562
Guerrero,Coahuayutla de José María Izazaga,2.9865425729,2.3843129014,0.14564814,3.4297594524,2.8996844438
Guerrero,Cocula,2.9668777271,2.2503827552,2.0071948595,3.1476932987,2.8708304832
Guerrero,Copala,3.0040919012,2.4213885828,2.1364827983,3.5299450445,2.968512622
Guerrero,Copalillo,3.4267009866,2.7677452312,0.10561506,4.2188350572,3.4508719694
Guerrero,Copanatoyac,3.3996727892,2.6093662895,0.3824684233,4.075,3.4331876366
Guerrero,Coyuca de Benítez,3.1102783806,2.1771745084,2.3550739841,3.3949229925,3.0284892254
Guerrero,Coyuca de Catalán,3.2801101661,2.5313529603,0.7710414577,3.397372592,3.1661622732
Guerrero,Cuajinicuilapa,2.9441487395,2.5194417716,1.2931404895,3.5039144548,2.8953828986
Guerrero,Cualác,2.7757645054,2.0903400027,0.5655823715,3.2316442606,2.7441895792
Guerrero,Cuautepec,3.4743445578,2.5819397412,0.4697697553,4.108630002,3.4897814104
Guerrero,Cuetzala del Progreso,3.1926393067,2.66322587,0.2352869203,3.6870144284,3.2042828532
Guerrero,Cutzamala de Pinzón,3.2066198856,2.5846002338,0.740485206,3.3383714443,3.0468478835
Guerrero,Chilapa de Álvarez,3.0758503526,2.1890628007,2.0080284443,3.3351111015,2.9958559752
Guerrero,Chilpancingo de los Bravo,2.84370619,1.7826000046,4.1658719057,3.0044515342,2.6957957562
Guerrero,Florencio Villarreal,3.088578313,2.4502727964,1.5395942461,3.2531072246,2.9910414707
Guerrero,General Canuto A. Neri,2.7601730525,2.2990097248,0.3976833977,3.2654268808,2.7558161528
Guerrero,General Heliodoro Castillo,3.4178011903,2.7958914628,0.2518012072,4.1791430866,3.4391988171
Guerrero,Huamuxtitlán,2.8105286351,1.9887234445,1.3590346581,3.018393499,2.6845878618
Guerrero,Huitzuco de los Figueroa,2.7729379867,2.0359018657,1.7700253063,3.2127601103,2.6260986908
Guerrero,Iguala de la Independencia,2.9821860794,1.9189412153,5.0592460564,3.2092672778,2.874353696
Guerrero,Igualapa,3.23617795,2.6516115824,1.126874662,3.5780930817,3.2180338025
Guerrero,Ixcateopan de Cuauhtémoc,2.6233187678,1.9847051012,1.1191217434,3.2280193237,2.5631933439
Guerrero,Zihuatanejo de Azueta,2.6250292704,1.9402464747,7.2487629397,2.8290916983,2.573711821
Guerrero,Juan R. Escudero,3.1621324038,2.2975153169,1.6937775883,3.5321057149,3.0888004285
Guerrero,Leonardo Bravo,2.7769117286,2.1371310264,2.3196864377,3.6049765313,2.8212734787
Guerrero,Malinaltepec,3.3318166089,2.684892185,0.1323409831,3.9900724319,3.3362798478
Guerrero,Mártir de Cuilapan,3.1293400399,2.4527516991,0.7127953859,3.829345653,3.0965681097
Guerrero,Metlatónoc,3.3450079413,2.7771785652,0.2356708819,4.4185552408,3.4147879365
Guerrero,Mochitlán,2.9533850797,2.1846370107,2.7809918503,3.3474522429,2.8686707384
Guerrero,Olinalá,3.0908317846,2.2060180905,0.2434870255,3.6705892149,3.0767165062
Guerrero,Ometepec,3.2866871503,2.4069790092,1.01187925,3.5310941361,3.1871109529
Guerrero,Pedro Ascencio Alquisiras,2.7828230719,2.2571536848,0.310607148,3.4539295393,2.7846645367
Guerrero,Petatlán,3.0030172412,2.459905691,4.3523212812,3.3839623838,3.0050420704
Guerrero,Pilcaya,2.5860343301,2.1420969652,1.6190843145,2.9018124554,2.4833505395
Guerrero,Pungarabato,2.9199079791,2.23486372,2.808762882,2.952989384,2.75422322
Guerrero,Quechultenango,3.2828918839,2.4145644083,0.6375683595,3.9134559184,3.2837664072
Guerrero,San Luis Acatlán,3.4890127735,2.6748777651,0.2287651965,4.0954791282,3.4680694194
Guerrero,San Marcos,3.1987057216,2.6068108074,1.2218215387,3.56761053,3.1399996917
Guerrero,San Miguel Totolapan,3.2658171701,2.5032826576,0.4230655703,3.8114736151,3.2255717256
Guerrero,Taxco de Alarcón,2.6473176511,1.8693854825,6.1863162054,3.3221823082,2.6468357041
Guerrero,Tecoanapa,3.1190918359,2.3860606833,0.7633729901,3.6899223933,3.1511733813
Guerrero,Técpan de Galeana,2.9784027005,2.5377264113,0.9205934755,3.0894338806,2.8229759975
Guerrero,Teloloapan,2.6319599905,2.1840624416,2.1718723536,2.9446103299,2.6130082267
Guerrero,Tepecoacuilco de Trujano,3.0663243834,2.2688199228,1.3400792627,3.4407119652,3.034132576
Guerrero,Tetipac,2.7566641617,1.9687635965,0.9832559863,3.3475915707,2.6597636849
Guerrero,Tixtla de Guerrero,3.0160416229,1.9137981852,2.7690738913,3.2480314788,2.8900222904
Guerrero,Tlacoachistlahuaca,3.6595413227,2.8350657464,0.3085408131,4.4705592105,3.6372339342
Guerrero,Tlacoapa,2.9511616301,2.3276949858,0.2869168357,3.8385744235,2.9580601402
Guerrero,Tlalchapa,2.7365531323,2.3714374498,1.3283425213,2.9617878987,2.6723941678
Guerrero,Tlalixtaquilla de Maldonado,2.8825597602,2.2900854797,0.5357900318,3.6209286209,2.8160884249
Guerrero,Tlapa de Comonfort,2.9176993836,2.0656828538,1.4039384261,3.1206247813,2.7843621816
Guerrero,Tlapehuala,3.1694967431,2.3298280052,1.2064650642,3.3446360529,3.0511179045
Guerrero,La Unión de Isidoro Montes de Oca,2.863457847,2.2851994259,2.5704493074,3.3547024999,2.8014022901
Guerrero,Xalpatláhuac,3.0809111384,2.5552490424,0.0650289017,3.9188290086,3.1236974141
Guerrero,Xochihuehuetlán,2.5138794312,1.9523784906,0.8864045233,3.1303827751,2.4386044404
Guerrero,Xochistlahuaca,3.3553977377,2.815203596,0.4700825427,4.0398153491,3.3963956874
Guerrero,Zapotitlán Tablas,3.2298870808,2.4436613403,0.1801794177,3.8760932945,3.2249539595
Guerrero,Zirándaro,2.9625952622,2.4526554541,0.9441936175,3.1452824598,2.8894788639
Guerrero,Zitlala,3.0402484531,2.5410885387,0.4925758554,3.8166134185,3.0838205592
Guerrero,Eduardo Neri,2.8607050861,1.9288862968,3.4715218949,3.1473064376,2.7223088658
Guerrero,Acatepec,3.27726482,2.8968515813,0.0812935501,4.2165626027,3.286576857
Guerrero,Marquelia,3.165848038,2.3646807585,2.2295022799,3.3887209559,2.9931584622
Guerrero,Cochoapa el Grande,3.6038657496,2.8812034843,0.0147157191,4.5465052284,3.6230049261
Guerrero,José Joaquin de Herrera,3.2424879359,2.5315295727,0.0552911224,3.9648609078,3.2502359047
Guerrero,Juchitán,3.1858821609,2.7790647203,0.6926790024,3.6774376417,3.1799477466
Guerrero,Iliatenco,3.1705932674,2.5240336667,0.1919051797,3.7698005566,3.1372743054
Hidalgo,Acatlán,2.4092097595,2.1345130229,0.5360636696,2.7910877558,2.2953685537
Hidalgo,Acaxochitlán,2.8658045552,2.196084328,0.9524150235,3.4222736642,2.7966236427
Hidalgo,Actopan,1.9692496848,1.7569340552,5.2241498392,2.377620664,1.9402742313
Hidalgo,Agua Blanca de Iturbide,2.1464273355,1.9315021624,0.9103372602,2.7426087141,2.1042506017
Hidalgo,Ajacuba,1.9291772135,1.7159741836,8.2195869681,2.4816527337,1.9342582932
Hidalgo,Alfajayucan,2.4480733741,2.0809387525,0.7553770334,2.9676358832,2.3230667809
Hidalgo,Almoloya,1.7760650505,1.5156804406,6.602318691,2.4355048477,1.7313970367
Hidalgo,Apan,1.8901339372,1.6529163003,8.6944559929,2.3473718642,1.8838788165
Hidalgo,El Arenal,2.0634349102,1.8632933858,2.2112739936,2.5957598873,2.0330821487
Hidalgo,Atitalaquia,1.7432942523,1.5233428076,6.953797694,2.2479570336,1.7279789507
Hidalgo,Atlapexco,3.0426669073,2.5575368909,0.4136881109,3.620555041,2.9820640904
Hidalgo,Atotonilco el Grande,2.191645532,1.8763592538,1.7241548029,2.577885907,2.0824452471
Hidalgo,Atotonilco de Tula,1.8982141174,1.5989227831,11.5638688404,2.4796271071,1.9980304627
Hidalgo,Calnali,2.4282570456,2.0184463492,1.3868794804,3.1418631444,2.3908575643
Hidalgo,Cardonal,2.2529560176,1.8831703044,1.3328369854,2.661382873,2.1638254763
Hidalgo,Cuautepec de Hinojosa,2.037194701,1.7909009992,3.5014151704,2.5909565419,2.0249502988
Hidalgo,Chapantongo,2.3881309041,1.945229862,1.3816609428,2.9092588335,2.2402265859
Hidalgo,Chapulhuacán,2.3507498092,2.0068701635,0.4603317214,2.7855906099,2.2066421741
Hidalgo,Chilcuautla,2.2358607906,1.9292909005,1.334080111,2.8127313497,2.136818237
Hidalgo,Eloxochitlán,1.7796094032,1.5958840124,2.4572884013,2.5786516854,1.7250126839
Hidalgo,Emiliano Zapata,1.7819675365,1.5339257291,12.9002309658,2.3453000473,1.8216159209
Hidalgo,Epazoyucan,1.974548085,1.7349208682,5.7468644641,2.5167326192,1.9287602559
Hidalgo,Francisco I. Madero,1.9335833361,1.7226951066,4.3550872549,2.4448687464,1.9007273306
Hidalgo,Huasca de Ocampo,2.3644798478,1.9801114034,0.7596160104,2.6869577968,2.2344764062
Hidalgo,Huautla,2.7596891696,2.2645406218,0.9310025275,3.5518156316,2.7698606521
Hidalgo,Huazalingo,2.8113134237,2.2698773817,0.3255736237,3.7689883556,2.8066877548
Hidalgo,Huehuetla,2.8863728012,2.2363217882,0.5044970422,3.7418084672,2.7928429198
Hidalgo,Huejutla de Reyes,2.8980909818,2.2628632428,2.7652405083,3.3221273562,2.8755846076
Hidalgo,Huichapan,1.9681682039,1.696363095,3.9597280938,2.5172051735,1.8909093782
Hidalgo,Ixmiquilpan,2.2317182031,1.9341318798,2.4778799848,2.6714472507,2.1537806652
Hidalgo,Jacala de Ledezma,2.012177306,1.7785484134,0.6752571942,2.7096036143,1.9265019046
Hidalgo,Jaltocán,2.6529216832,2.3304095855,2.1295193018,3.4604405686,2.6964145909
Hidalgo,Juárez Hidalgo,1.8182105777,1.7032104219,4.4429978888,2.5863945578,1.8255528256
Hidalgo,Lolotla,2.4715056305,2.0326481634,1.1138576779,3.3338098642,2.4403598972
Hidalgo,Metepec,2.1521426152,1.9418062381,1.24954109,2.616030388,2.0971363306
Hidalgo,San Agustín Metzquititlán,2.367415249,1.9615609506,2.0525860203,2.8010498688,2.2608934708
Hidalgo,Metztitlán,2.4106449268,2.0322313233,1.4358786132,2.8490776923,2.2955431429
Hidalgo,Mineral del Chico,2.0990769752,1.7340443473,2.2528043453,2.592020592,1.9500226483
Hidalgo,Mineral del Monte,2.1198528447,1.8792748745,8.101768955,2.5146551988,2.1712583442
Hidalgo,La Misión,2.2380024213,1.9868254429,0.7242302544,3.0890207715,2.1919005416
Hidalgo,Mixquiahuala de Juárez,1.9219480899,1.7566562899,3.3120493157,2.4236488617,1.8950953685
Hidalgo,Molango de Escamilla,1.9860181178,1.6464594599,2.1336864134,2.6030006976,1.9233832588
Hidalgo,Nicolás Flores,2.0590030103,1.7222509174,1.6861938456,2.8571428571,2.0097600651
Hidalgo,Nopala de Villagrán,2.2253946091,1.8361590774,1.1019456751,2.7222039041,2.0854674368
Hidalgo,Omitlán de Juárez,2.2568868914,1.8544284591,1.8293963255,2.6759873162,2.1519691781
Hidalgo,San Felipe Orizatlán,2.7714221782,2.5907456069,1.1123827989,3.3602668533,2.7955104642
Hidalgo,Pacula,2.1834981319,1.8313662312,0.5934207697,2.8639744952,2.0810810811
Hidalgo,Pachuca de Soto,1.9512087817,1.6400617089,6.5131309265,2.3310085203,1.9054578213
Hidalgo,Pisaflores,2.601323972,2.1012699941,0.4497541606,3.0867999868,2.4564172208
Hidalgo,Progreso de Obregón,1.8917814352,1.6810529119,5.2929331405,2.364041505,1.8538090372
Hidalgo,Mineral de la Reforma,1.829275354,1.5804336749,6.4104197214,2.2229212821,1.8272046987
Hidalgo,San Agustín Tlaxiaca,2.2490674308,1.9254525254,3.0589788442,2.6130666973,2.165904957
Hidalgo,San Bartolo Tutotepec,2.5791627739,1.9816870217,0.4102238467,3.2166685099,2.4272103281
Hidalgo,San Salvador,1.954907079,1.7356034022,2.7811420179,2.540000124,1.8939393163
Hidalgo,Santiago de Anaya,2.2452391147,1.8963988519,1.6795205201,2.7887034315,2.1302906994
Hidalgo,Santiago Tulantepec de Lugo Guerrero,1.9935667399,1.754670479,6.2499724571,2.3729295653,1.9619513738
Hidalgo,Singuilucan,2.2480443953,2.0132366777,2.6303757806,2.6363804979,2.2266360208
