NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,P18A24A
Guanajuato,Abasolo,Total del Municipio,92040.0,2701
Guanajuato,Acámbaro,Total del Municipio,108697.0,3084
Guanajuato,San Miguel de Allende,Total del Municipio,174615.0,4513
Guanajuato,Apaseo el Alto,Total del Municipio,63392.0,1931
Guanajuato,Apaseo el Grande,Total del Municipio,117883.0,3126
Guanajuato,Atarjea,Total del Municipio,5296.0,109
Guanajuato,Celaya,Total del Municipio,521169.0,22861
Guanajuato,Manuel Doblado,Total del Municipio,41240.0,833
Guanajuato,Comonfort,Total del Municipio,82216.0,2368
Guanajuato,Coroneo,Total del Municipio,11083.0,238
Guanajuato,Cortazar,Total del Municipio,97928.0,3284
Guanajuato,Cuerámaro,Total del Municipio,30857.0,819
Guanajuato,Doctor Mora,Total del Municipio,27390.0,887
Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Total del Municipio,163038.0,5046
Guanajuato,Guanajuato,Total del Municipio,194500.0,10405
Guanajuato,Huanímaro,Total del Municipio,21128.0,534
Guanajuato,Irapuato,Total del Municipio,592953.0,22005
Guanajuato,Jaral del Progreso,Total del Municipio,38782.0,1123
Guanajuato,Jerécuaro,Total del Municipio,49517.0,826
Guanajuato,León,Total del Municipio,1721215.0,64655
Guanajuato,Moroleón,Total del Municipio,47261.0,1700
Guanajuato,Ocampo,Total del Municipio,26383.0,430
Guanajuato,Pénjamo,Total del Municipio,154960.0,4019
Guanajuato,Pueblo Nuevo,Total del Municipio,12403.0,238
Guanajuato,Purísima del Rincón,Total del Municipio,83842.0,2137
Guanajuato,Romita,Total del Municipio,65766.0,1669
Guanajuato,Salamanca,Total del Municipio,273417.0,10348
Guanajuato,Salvatierra,Total del Municipio,94126.0,3031
Guanajuato,San Diego de la Unión,Total del Municipio,41054.0,800
Guanajuato,San Felipe,Total del Municipio,119793.0,2512
Guanajuato,San Francisco del Rincón,Total del Municipio,130871.0,3710
Guanajuato,San José Iturbide,Total del Municipio,89558.0,3212
Guanajuato,San Luis de la Paz,Total del Municipio,128536.0,4022
Guanajuato,Santa Catarina,Total del Municipio,5723.0,150
Guanajuato,Santa Cruz de Juventino Rosas,Total del Municipio,82340.0,2570
Guanajuato,Santiago Maravatío,Total del Municipio,6714.0,196
Guanajuato,Silao de la Victoria,Total del Municipio,203556.0,5834
Guanajuato,Tarandacuao,Total del Municipio,11304.0,297
Guanajuato,Tarimoro,Total del Municipio,35905.0,937
Guanajuato,Tierra Blanca,Total del Municipio,20007.0,540
Guanajuato,Uriangato,Total del Municipio,61494.0,2373
Guanajuato,Valle de Santiago,Total del Municipio,150054.0,3822
Guanajuato,Victoria,Total del Municipio,21253.0,718
Guanajuato,Villagrán,Total del Municipio,65791.0,2363
Guanajuato,Xichú,Total del Municipio,11143.0,191
Guanajuato,Yuriria,Total del Municipio,68741.0,1663
Guerrero,Acapulco de Juárez,Total del Municipio,779566.0,32282
Guerrero,Ahuacuotzingo,Total del Municipio,25205.0,307
Guerrero,Ajuchitlán del Progreso,Total del Municipio,37655.0,943
Guerrero,Alcozauca de Guerrero,Total del Municipio,21225.0,193
Guerrero,Alpoyeca,Total del Municipio,7813.0,221
Guerrero,Apaxtla,Total del Municipio,11112.0,277
Guerrero,Arcelia,Total del Municipio,33267.0,811
Guerrero,Atenango del Río,Total del Municipio,9147.0,102
Guerrero,Atlamajalcingo del Monte,Total del Municipio,5811.0,88
Guerrero,Atlixtac,Total del Municipio,28491.0,392
Guerrero,Atoyac de Álvarez,Total del Municipio,60680.0,1482
Guerrero,Ayutla de los Libres,Total del Municipio,69123.0,1429
Guerrero,Azoyú,Total del Municipio,15099.0,320
Guerrero,Benito Juárez,Total del Municipio,15442.0,423
Guerrero,Buenavista de Cuéllar,Total del Municipio,12982.0,340
Guerrero,Coahuayutla de José María Izazaga,Total del Municipio,12408.0,120
Guerrero,Cocula,Total del Municipio,15579.0,358
Guerrero,Copala,Total del Municipio,14463.0,293
Guerrero,Copalillo,Total del Municipio,15598.0,164
Guerrero,Copanatoyac,Total del Municipio,21648.0,320
Guerrero,Coyuca de Benítez,Total del Municipio,73056.0,1675
Guerrero,Coyuca de Catalán,Total del Municipio,38554.0,772
Guerrero,Cuajinicuilapa,Total del Municipio,26627.0,580
Guerrero,Cualác,Total del Municipio,7874.0,106
Guerrero,Cuautepec,Total del Municipio,17024.0,249
Guerrero,Cuetzala del Progreso,Total del Municipio,8272.0,125
Guerrero,Cutzamala de Pinzón,Total del Municipio,20537.0,259
Guerrero,Chilapa de Álvarez,Total del Municipio,123722.0,2311
Guerrero,Chilpancingo de los Bravo,Total del Municipio,283354.0,16179
Guerrero,Florencio Villarreal,Total del Municipio,22250.0,541
Guerrero,General Canuto A. Neri,Total del Municipio,6278.0,65
Guerrero,General Heliodoro Castillo,Total del Municipio,37254.0,454
Guerrero,Huamuxtitlán,Total del Municipio,17488.0,423
Guerrero,Huitzuco de los Figueroa,Total del Municipio,36593.0,806
Guerrero,Iguala de la Independencia,Total del Municipio,154173.0,7022
Guerrero,Igualapa,Total del Municipio,11739.0,306
Guerrero,Ixcateopan de Cuauhtémoc,Total del Municipio,6138.0,193
Guerrero,Zihuatanejo de Azueta,Total del Municipio,126001.0,3993
Guerrero,Juan R. Escudero,Total del Municipio,26093.0,757
Guerrero,Leonardo Bravo,Total del Municipio,26357.0,474
Guerrero,Malinaltepec,Total del Municipio,29625.0,928
Guerrero,Mártir de Cuilapan,Total del Municipio,18613.0,338
Guerrero,Metlatónoc,Total del Municipio,18859.0,249
Guerrero,Mochitlán,Total del Municipio,12402.0,410
Guerrero,Olinalá,Total del Municipio,28446.0,464
Guerrero,Ometepec,Total del Municipio,68207.0,2649
Guerrero,Pedro Ascencio Alquisiras,Total del Municipio,7076.0,78
Guerrero,Petatlán,Total del Municipio,44583.0,1613
Guerrero,Pilcaya,Total del Municipio,12753.0,288
Guerrero,Pungarabato,Total del Municipio,38482.0,1403
Guerrero,Quechultenango,Total del Municipio,36143.0,663
Guerrero,San Luis Acatlán,Total del Municipio,46270.0,1037
Guerrero,San Marcos,Total del Municipio,50124.0,1111
Guerrero,San Miguel Totolapan,Total del Municipio,24139.0,276
Guerrero,Taxco de Alarcón,Total del Municipio,105586.0,4047
Guerrero,Tecoanapa,Total del Municipio,46063.0,894
Guerrero,Técpan de Galeana,Total del Municipio,65237.0,1399
Guerrero,Teloloapan,Total del Municipio,53817.0,1425
Guerrero,Tepecoacuilco de Trujano,Total del Municipio,30806.0,775
Guerrero,Tetipac,Total del Municipio,13552.0,238
Guerrero,Tixtla de Guerrero,Total del Municipio,43171.0,1931
Guerrero,Tlacoachistlahuaca,Total del Municipio,22781.0,443
Guerrero,Tlacoapa,Total del Municipio,10092.0,185
Guerrero,Tlalchapa,Total del Municipio,11681.0,218
Guerrero,Tlalixtaquilla de Maldonado,Total del Municipio,7602.0,100
Guerrero,Tlapa de Comonfort,Total del Municipio,96125.0,3333
Guerrero,Tlapehuala,Total del Municipio,22209.0,701
Guerrero,La Unión de Isidoro Montes de Oca,Total del Municipio,26349.0,525
Guerrero,Xalpatláhuac,Total del Municipio,11966.0,131
Guerrero,Xochihuehuetlán,Total del Municipio,7862.0,119
Guerrero,Xochistlahuaca,Total del Municipio,29891.0,413
Guerrero,Zapotitlán Tablas,Total del Municipio,12004.0,142
Guerrero,Zirándaro,Total del Municipio,18031.0,191
Guerrero,Zitlala,Total del Municipio,21977.0,329
Guerrero,Eduardo Neri,Total del Municipio,53126.0,1577
Guerrero,Acatepec,Total del Municipio,40197.0,774
Guerrero,Marquelia,Total del Municipio,14280.0,433
Guerrero,Cochoapa el Grande,Total del Municipio,21241.0,220
Guerrero,José Joaquín de Herrera,Total del Municipio,18381.0,203
Guerrero,Juchitán,Total del Municipio,7559.0,174
Guerrero,Iliatenco,Total del Municipio,11679.0,461
Hidalgo,Acatlán,Total del Municipio,22268.0,514
Hidalgo,Acaxochitlán,Total del Municipio,46065.0,809
Hidalgo,Actopan,Total del Municipio,61002.0,2730
Hidalgo,Agua Blanca de Iturbide,Total del Municipio,10313.0,278
Hidalgo,Ajacuba,Total del Municipio,18872.0,606
Hidalgo,Alfajayucan,Total del Municipio,19162.0,537
Hidalgo,Almoloya,Total del Municipio,12546.0,359
Hidalgo,Apan,Total del Municipio,46681.0,1862
Hidalgo,El Arenal,Total del Municipio,19836.0,741
Hidalgo,Atitalaquia,Total del Municipio,31525.0,1412
Hidalgo,Atlapexco,Total del Municipio,19812.0,616
Hidalgo,Atotonilco el Grande,Total del Municipio,30135.0,906
Hidalgo,Atotonilco de Tula,Total del Municipio,62470.0,2120
Hidalgo,Calnali,Total del Municipio,16150.0,435
Hidalgo,Cardonal,Total del Municipio,19431.0,751
Hidalgo,Cuautepec de Hinojosa,Total del Municipio,60421.0,1638
Hidalgo,Chapantongo,Total del Municipio,12967.0,313
Hidalgo,Chapulhuacán,Total del Municipio,22903.0,457
Hidalgo,Chilcuautla,Total del Municipio,18909.0,810
Hidalgo,Eloxochitlán,Total del Municipio,2593.0,43
Hidalgo,Emiliano Zapata,Total del Municipio,15175.0,602
Hidalgo,Epazoyucan,Total del Municipio,16285.0,585
Hidalgo,Francisco I. Madero,Total del Municipio,36248.0,2013
Hidalgo,Huasca de Ocampo,Total del Municipio,17607.0,420
Hidalgo,Huautla,Total del Municipio,20673.0,527
Hidalgo,Huazalingo,Total del Municipio,12766.0,340
Hidalgo,Huehuetla,Total del Municipio,22846.0,528
Hidalgo,Huejutla de Reyes,Total del Municipio,126781.0,4421
Hidalgo,Huichapan,Total del Municipio,47425.0,1708
Hidalgo,Ixmiquilpan,Total del Municipio,98654.0,3950
Hidalgo,Jacala de Ledezma,Total del Municipio,12290.0,291
Hidalgo,Jaltocán,Total del Municipio,10523.0,350
Hidalgo,Juárez Hidalgo,Total del Municipio,2895.0,46
Hidalgo,Lolotla,Total del Municipio,9474.0,253
Hidalgo,Metepec,Total del Municipio,13078.0,363
Hidalgo,San Agustín Metzquititlán,Total del Municipio,9449.0,292
Hidalgo,Metztitlán,Total del Municipio,20962.0,555
Hidalgo,Mineral del Chico,Total del Municipio,8878.0,301
Hidalgo,Mineral del Monte,Total del Municipio,14324.0,588
Hidalgo,La Misión,Total del Municipio,9819.0,117
Hidalgo,Mixquiahuala de Juárez,Total del Municipio,47222.0,2116
Hidalgo,Molango de Escamilla,Total del Municipio,11578.0,386
Hidalgo,Nicolás Flores,Total del Municipio,6265.0,164
Hidalgo,Nopala de Villagrán,Total del Municipio,16948.0,486
Hidalgo,Omitlán de Juárez,Total del Municipio,9295.0,277
Hidalgo,San Felipe Orizatlán,Total del Municipio,38492.0,806
Hidalgo,Pacula,Total del Municipio,4748.0,67
Hidalgo,Pachuca de Soto,Total del Municipio,314331.0,18414
Hidalgo,Pisaflores,Total del Municipio,18723.0,160
Hidalgo,Progreso de Obregón,Total del Municipio,23641.0,1139
Hidalgo,Mineral de la Reforma,Total del Municipio,202749.0,12396
Hidalgo,San Agustín Tlaxiaca,Total del Municipio,38891.0,1728
Hidalgo,San Bartolo Tutotepec,Total del Municipio,17699.0,397
Hidalgo,San Salvador,Total del Municipio,36796.0,1621
Hidalgo,Santiago de Anaya,Total del Municipio,18329.0,648
Hidalgo,Santiago Tulantepec de Lugo Guerrero,Total del Municipio,39561.0,1574
Hidalgo,Singuilucan,Total del Municipio,15142.0,429
Hidalgo,Tasquillo,Total del Municipio,17441.0,594
Hidalgo,Tecozautla,Total del Municipio,38010.0,915
Hidalgo,Tenango de Doria,Total del Municipio,17503.0,482
Hidalgo,Tepeapulco,Total del Municipio,56245.0,2577
Hidalgo,Tepehuacán de Guerrero,Total del Municipio,31235.0,456
Hidalgo,Tepeji del Río de Ocampo,Total del Municipio,90546.0,2979
Hidalgo,Tepetitlán,Total del Municipio,10830.0,341
Hidalgo,Tetepango,Total del Municipio,11768.0,441
Hidalgo,Villa de Tezontepec,Total del Municipio,13032.0,428
Hidalgo,Tezontepec de Aldama,Total del Municipio,55134.0,2057
Hidalgo,Tianguistengo,Total del Municipio,14340.0,343
Hidalgo,Tizayuca,Total del Municipio,168302.0,6738
Hidalgo,Tlahuelilpan,Total del Municipio,19067.0,692
Hidalgo,Tlahuiltepa,Total del Municipio,9086.0,114
Hidalgo,Tlanalapa,Total del Municipio,11113.0,502
Hidalgo,Tlanchinol,Total del Municipio,37722.0,868
Hidalgo,Tlaxcoapan,Total del Municipio,28626.0,1223
Hidalgo,Tolcayuca,Total del Municipio,21362.0,784
Hidalgo,Tula de Allende,Total del Municipio,115107.0,4688
Hidalgo,Tulancingo de Bravo,Total del Municipio,168369.0,7035
Hidalgo,Xochiatipan,Total del Municipio,18260.0,302
Hidalgo,Xochicoatlán,Total del Municipio,7015.0,211
Hidalgo,Yahualica,Total del Municipio,24674.0,504
Hidalgo,Zacualtipán de Ángeles,Total del Municipio,38155.0,1500
Hidalgo,Zapotlán de Juárez,Total del Municipio,21443.0,847
Hidalgo,Zempoala,Total del Municipio,57906.0,2755
Hidalgo,Zimapán,Total del Municipio,39927.0,1548
Jalisco,Acatic,Total del Municipio,23175.0,499
Jalisco,Acatlán de Juárez,Total del Municipio,25250.0,760
Jalisco,Ahualulco de Mercado,Total del Municipio,23630.0,858
Jalisco,Amacueca,Total del Municipio,5743.0,128
Jalisco,Amatitán,Total del Municipio,16490.0,598
Jalisco,Ameca,Total del Municipio,60386.0,2014
Jalisco,San Juanito de Escobedo,Total del Municipio,9433.0,323
Jalisco,Arandas,Total del Municipio,80609.0,2329
Jalisco,El Arenal,Total del Municipio,21115.0,728
Jalisco,Atemajac de Brizuela,Total del Municipio,7758.0,145
Jalisco,Atengo,Total del Municipio,5599.0,115
Jalisco,Atenguillo,Total del Municipio,4176.0,96
Jalisco,Atotonilco el Alto,Total del Municipio,64009.0,1738
Jalisco,Atoyac,Total del Municipio,8689.0,198
Jalisco,Autlán de Navarro,Total del Municipio,64931.0,2830
Jalisco,Ayotlán,Total del Municipio,41552.0,773
Jalisco,Ayutla,Total del Municipio,12880.0,276
Jalisco,La Barca,Total del Municipio,67937.0,1733
Jalisco,Bolaños,Total del Municipio,7043.0,156
Jalisco,Cabo Corrientes,Total del Municipio,10940.0,166
Jalisco,Casimiro Castillo,Total del Municipio,20548.0,444
Jalisco,Cihuatlán,Total del Municipio,40139.0,1026
Jalisco,Zapotlán el Grande,Total del Municipio,115141.0,6845
Jalisco,Cocula,Total del Municipio,29267.0,804
Jalisco,Colotlán,Total del Municipio,19689.0,1439
Jalisco,Concepción de Buenos Aires,Total del Municipio,6334.0,116
Jalisco,Cuautitlán de García Barragán,Total del Municipio,18370.0,463
Jalisco,Cuautla,Total del Municipio,2166.0,37
Jalisco,Cuquío,Total del Municipio,17820.0,447
Jalisco,Chapala,Total del Municipio,55196.0,1674
Jalisco,Chimaltitán,Total del Municipio,3270.0,40
Jalisco,Chiquilistlán,Total del Municipio,5983.0,106
Jalisco,Degollado,Total del Municipio,21226.0,396
Jalisco,Ejutla,Total del Municipio,1981.0,39
Jalisco,Encarnación de Díaz,Total del Municipio,53039.0,1170
Jalisco,Etzatlán,Total del Municipio,20011.0,713
Jalisco,El Grullo,Total del Municipio,25920.0,905
Jalisco,Guachinango,Total del Municipio,4199.0,72
Jalisco,Guadalajara,Total del Municipio,1385629.0,68191
Jalisco,Hostotipaquillo,Total del Municipio,8732.0,159
Jalisco,Huejúcar,Total del Municipio,5920.0,180
Jalisco,Huejuquilla el Alto,Total del Municipio,10015.0,219
Jalisco,La Huerta,Total del Municipio,23258.0,519
Jalisco,Ixtlahuacán de los Membrillos,Total del Municipio,67969.0,1717
Jalisco,Ixtlahuacán del Río,Total del Municipio,20465.0,433
Jalisco,Jalostotitlán,Total del Municipio,32678.0,666
Jalisco,Jamay,Total del Municipio,24894.0,743
Jalisco,Jesús María,Total del Municipio,18982.0,288
Jalisco,Jilotlán de los Dolores,Total del Municipio,9425.0,80
Jalisco,Jocotepec,Total del Municipio,47105.0,1016
Jalisco,Juanacatlán,Total del Municipio,30855.0,761
Jalisco,Juchitlán,Total del Municipio,5534.0,132
Jalisco,Lagos de Moreno,Total del Municipio,172403.0,5721
Jalisco,El Limón,Total del Municipio,5368.0,147
Jalisco,Magdalena,Total del Municipio,21781.0,697
Jalisco,Santa María del Oro,Total del Municipio,1815.0,33
Jalisco,La Manzanilla de la Paz,Total del Municipio,4099.0,68
Jalisco,Mascota,Total del Municipio,14451.0,361
Jalisco,Mazamitla,Total del Municipio,14043.0,304
Jalisco,Mexticacán,Total del Municipio,5307.0,71
Jalisco,Mezquitic,Total del Municipio,22083.0,345
Jalisco,Mixtlán,Total del Municipio,3638.0,65
Jalisco,Ocotlán,Total del Municipio,106050.0,4435
Jalisco,Ojuelos de Jalisco,Total del Municipio,33588.0,597
Jalisco,Pihuamo,Total del Municipio,11386.0,198
Jalisco,Poncitlán,Total del Municipio,53659.0,1394
Jalisco,Puerto Vallarta,Total del Municipio,291839.0,11791
Jalisco,Villa Purificación,Total del Municipio,11303.0,219
Jalisco,Quitupan,Total del Municipio,7734.0,78
Jalisco,El Salto,Total del Municipio,232852.0,6434
Jalisco,San Cristóbal de la Barranca,Total del Municipio,2924.0,26
Jalisco,San Diego de Alejandría,Total del Municipio,7609.0,138
Jalisco,San Juan de los Lagos,Total del Municipio,72230.0,1739
Jalisco,San Julián,Total del Municipio,16792.0,267
Jalisco,San Marcos,Total del Municipio,3791.0,152
Jalisco,San Martín de Bolaños,Total del Municipio,3095.0,52
Jalisco,San Martín Hidalgo,Total del Municipio,28102.0,1002
Jalisco,San Miguel el Alto,Total del Municipio,31965.0,694
Jalisco,Gómez Farías,Total del Municipio,16431.0,551
Jalisco,San Sebastián del Oeste,Total del Municipio,5086.0,69
Jalisco,Santa María de los Ángeles,Total del Municipio,3515.0,99
Jalisco,Sayula,Total del Municipio,37186.0,1437
Jalisco,Tala,Total del Municipio,87690.0,2599
Jalisco,Talpa de Allende,Total del Municipio,14997.0,346
Jalisco,Tamazula de Gordiano,Total del Municipio,38955.0,984
Jalisco,Tapalpa,Total del Municipio,21245.0,374
Jalisco,Tecalitlán,Total del Municipio,16705.0,511
Jalisco,Tecolotlán,Total del Municipio,16603.0,437
Jalisco,Techaluta de Montenegro,Total del Municipio,4072.0,109
Jalisco,Tenamaxtlán,Total del Municipio,7302.0,194
Jalisco,Teocaltiche,Total del Municipio,39839.0,833
Jalisco,Teocuitatlán de Corona,Total del Municipio,11039.0,254
Jalisco,Tepatitlán de Morelos,Total del Municipio,150190.0,4950
Jalisco,Tequila,Total del Municipio,44353.0,1469
Jalisco,Teuchitlán,Total del Municipio,9647.0,346
Jalisco,Tizapán el Alto,Total del Municipio,22758.0,279
Jalisco,Tlajomulco de Zúñiga,Total del Municipio,727750.0,23198
Jalisco,San Pedro Tlaquepaque,Total del Municipio,687127.0,29033
Jalisco,Tolimán,Total del Municipio,11219.0,203
Jalisco,Tomatlán,Total del Municipio,36316.0,824
Jalisco,Tonalá,Total del Municipio,569913.0,21605
Jalisco,Tonaya,Total del Municipio,5961.0,129
Jalisco,Tonila,Total del Municipio,7565.0,216
Jalisco,Totatiche,Total del Municipio,4180.0,115
Jalisco,Tototlán,Total del Municipio,23573.0,621
Jalisco,Tuxcacuesco,Total del Municipio,5482.0,86
Jalisco,Tuxcueca,Total del Municipio,6702.0,137
Jalisco,Tuxpan,Total del Municipio,37518.0,1399
Jalisco,Unión de San Antonio,Total del Municipio,19069.0,462
Jalisco,Unión de Tula,Total del Municipio,13799.0,417
Jalisco,Valle de Guadalupe,Total del Municipio,6627.0,134
Jalisco,Valle de Juárez,Total del Municipio,6151.0,108
Jalisco,San Gabriel,Total del Municipio,16548.0,330
Jalisco,Villa Corona,Total del Municipio,19063.0,504
Jalisco,Villa Guerrero,Total del Municipio,5525.0,126
Jalisco,Villa Hidalgo,Total del Municipio,20088.0,382
Jalisco,Cañadas de Obregón,Total del Municipio,4388.0,73
Jalisco,Yahualica de González Gallo,Total del Municipio,22394.0,495
Jalisco,Zacoalco de Torres,Total del Municipio,30472.0,739
Jalisco,Zapopan,Total del Municipio,1476491.0,75435
Jalisco,Zapotiltic,Total del Municipio,33713.0,1082
Jalisco,Zapotitlán de Vadillo,Total del Municipio,7466.0,183
Jalisco,Zapotlán del Rey,Total del Municipio,19279.0,352
Jalisco,Zapotlanejo,Total del Municipio,64806.0,1515
Jalisco,San Ignacio Cerro Gordo,Total del Municipio,18341.0,272
México,Acambay de Ruíz Castañeda,Total del Municipio,67872.0,2212
México,Acolman,Total del Municipio,171507.0,7221
México,Aculco,Total del Municipio,49266.0,1318
México,Almoloya de Alquisiras,Total del Municipio,15333.0,516
México,Almoloya de Juárez,Total del Municipio,174587.0,5230
México,Almoloya del Río,Total del Municipio,12694.0,566
México,Amanalco,Total del Municipio,23675.0,707
México,Amatepec,Total del Municipio,25244.0,766
México,Amecameca,Total del Municipio,53441.0,2049
México,Apaxco,Total del Municipio,31898.0,1160
México,Atenco,Total del Municipio,75489.0,2787
México,Atizapán,Total del Municipio,12984.0,506
México,Atizapán de Zaragoza,Total del Municipio,523674.0,23832
México,Atlacomulco,Total del Municipio,109384.0,4739
México,Atlautla,Total del Municipio,31900.0,961
México,Axapusco,Total del Municipio,29128.0,1067
México,Ayapango,Total del Municipio,10053.0,423
México,Calimaya,Total del Municipio,68489.0,2859
México,Capulhuac,Total del Municipio,36921.0,1556
México,Coacalco de Berriozábal,Total del Municipio,293444.0,15874
México,Coatepec Harinas,Total del Municipio,38643.0,931
México,Cocotitlán,Total del Municipio,15107.0,652
México,Coyotepec,Total del Municipio,40885.0,1474
México,Cuautitlán,Total del Municipio,178847.0,9602
México,Chalco,Total del Municipio,400057.0,14904
México,Chapa de Mota,Total del Municipio,31737.0,1019
México,Chapultepec,Total del Municipio,12772.0,590
México,Chiautla,Total del Municipio,30045.0,1253
México,Chicoloapan,Total del Municipio,200750.0,9348
México,Chiconcuac,Total del Municipio,27692.0,1168
México,Chimalhuacán,Total del Municipio,705193.0,25031
México,Donato Guerra,Total del Municipio,37436.0,843
México,Ecatepec de Morelos,Total del Municipio,1645352.0,72708
México,Ecatzingo,Total del Municipio,10827.0,284
México,Huehuetoca,Total del Municipio,163244.0,5416
México,Hueypoxtla,Total del Municipio,46757.0,1500
México,Huixquilucan,Total del Municipio,284965.0,13841
México,Isidro Fabela,Total del Municipio,11929.0,493
México,Ixtapaluca,Total del Municipio,542211.0,25279
México,Ixtapan de la Sal,Total del Municipio,36911.0,1189
México,Ixtapan del Oro,Total del Municipio,6475.0,76
México,Ixtlahuaca,Total del Municipio,160139.0,5935
México,Xalatlaco,Total del Municipio,30687.0,1044
México,Jaltenco,Total del Municipio,28217.0,1255
México,Jilotepec,Total del Municipio,87671.0,3462
México,Jilotzingo,Total del Municipio,19877.0,751
México,Jiquipilco,Total del Municipio,76826.0,2510
México,Jocotitlán,Total del Municipio,69264.0,3262
México,Joquicingo,Total del Municipio,15428.0,460
México,Juchitepec,Total del Municipio,27116.0,836
México,Lerma,Total del Municipio,170327.0,7383
México,Malinalco,Total del Municipio,28155.0,801
México,Melchor Ocampo,Total del Municipio,61220.0,2681
México,Metepec,Total del Municipio,242307.0,13353
México,Mexicaltzingo,Total del Municipio,13807.0,581
México,Morelos,Total del Municipio,33164.0,817
México,Naucalpan de Juárez,Total del Municipio,834434.0,36714
México,Nezahualcóyotl,Total del Municipio,1077208.0,50297
México,Nextlalpan,Total del Municipio,57082.0,1810
México,Nicolás Romero,Total del Municipio,430601.0,18946
México,Nopaltepec,Total del Municipio,10351.0,358
México,Ocoyoacac,Total del Municipio,72103.0,3348
México,Ocuilan,Total del Municipio,36223.0,1014
México,El Oro,Total del Municipio,36937.0,1149
México,Otumba,Total del Municipio,36331.0,1285
México,Otzoloapan,Total del Municipio,4891.0,123
México,Otzolotepec,Total del Municipio,88783.0,3102
México,Ozumba,Total del Municipio,30785.0,1111
México,Papalotla,Total del Municipio,4862.0,212
México,La Paz,Total del Municipio,304088.0,12301
México,Polotitlán,Total del Municipio,14985.0,471
México,Rayón,Total del Municipio,15972.0,652
México,San Antonio la Isla,Total del Municipio,31962.0,1386
México,San Felipe del Progreso,Total del Municipio,144924.0,4357
México,San Martín de las Pirámides,Total del Municipio,29182.0,1262
México,San Mateo Atenco,Total del Municipio,97418.0,4155
México,San Simón de Guerrero,Total del Municipio,6692.0,261
México,Santo Tomás,Total del Municipio,9729.0,224
México,Soyaniquilpan de Juárez,Total del Municipio,14323.0,513
México,Sultepec,Total del Municipio,24145.0,640
México,Tecámac,Total del Municipio,547503.0,25009
México,Tejupilco,Total del Municipio,79282.0,3119
México,Temamatla,Total del Municipio,14130.0,491
México,Temascalapa,Total del Municipio,43593.0,1514
México,Temascalcingo,Total del Municipio,66414.0,2104
México,Temascaltepec,Total del Municipio,35014.0,846
México,Temoaya,Total del Municipio,105766.0,3052
México,Tenancingo,Total del Municipio,104677.0,3900
México,Tenango del Aire,Total del Municipio,11359.0,450
México,Tenango del Valle,Total del Municipio,90518.0,3217
México,Teoloyucan,Total del Municipio,65459.0,2545
México,Teotihuacán,Total del Municipio,58507.0,2437
México,Tepetlaoxtoc,Total del Municipio,32564.0,1201
México,Tepetlixpa,Total del Municipio,20500.0,637
México,Tepotzotlán,Total del Municipio,103696.0,4030
México,Tequixquiac,Total del Municipio,39489.0,1532
México,Texcaltitlán,Total del Municipio,18482.0,567
México,Texcalyacac,Total del Municipio,5736.0,248
México,Texcoco,Total del Municipio,277562.0,14480
México,Tezoyuca,Total del Municipio,47044.0,1745
México,Tianguistenco,Total del Municipio,84259.0,3397
México,Timilpan,Total del Municipio,16414.0,704
México,Tlalmanalco,Total del Municipio,49196.0,1942
México,Tlalnepantla de Baz,Total del Municipio,672202.0,30422
México,Tlatlaya,Total del Municipio,31762.0,999
México,Toluca,Total del Municipio,910608.0,44879
México,Tonatico,Total del Municipio,12912.0,400
México,Tultepec,Total del Municipio,157645.0,7225
México,Tultitlán,Total del Municipio,516341.0,22858
México,Valle de Bravo,Total del Municipio,61590.0,2204
México,Villa de Allende,Total del Municipio,53275.0,926
México,Villa del Carbón,Total del Municipio,51498.0,1412
México,Villa Guerrero,Total del Municipio,69086.0,1494
México,Villa Victoria,Total del Municipio,108196.0,1726
México,Xonacatlán,Total del Municipio,54633.0,2180
México,Zacazonapan,Total del Municipio,5109.0,117
México,Zacualpan,Total del Municipio,13522.0,312
México,Zinacantepec,Total del Municipio,203872.0,9296
México,Zumpahuacán,Total del Municipio,18833.0,413
México,Zumpango,Total del Municipio,280455.0,9370
México,Cuautitlán Izcalli,Total del Municipio,555163.0,28089
México,Valle de Chalco Solidaridad,Total del Municipio,391731.0,13035
México,Luvianos,Total del Municipio,28822.0,719
México,San José del Rincón,Total del Municipio,100082.0,1366
México,Tonanitla,Total del Municipio,14883.0,570
Michoacán de Ocampo,Acuitzio,Total del Municipio,11301.0,358
Michoacán de Ocampo,Aguililla,Total del Municipio,14754.0,140
Michoacán de Ocampo,Álvaro Obregón,Total del Municipio,23000.0,392
Michoacán de Ocampo,Angamacutiro,Total del Municipio,14943.0,230
Michoacán de Ocampo,Angangueo,Total del Municipio,10892.0,244
Michoacán de Ocampo,Apatzingán,Total del Municipio,126191.0,3095
Michoacán de Ocampo,Aporo,Total del Municipio,3529.0,119
Michoacán de Ocampo,Aquila,Total del Municipio,24676.0,423
Michoacán de Ocampo,Ario,Total del Municipio,36268.0,751
Michoacán de Ocampo,Arteaga,Total del Municipio,20332.0,721
Michoacán de Ocampo,Briseñas,Total del Municipio,11681.0,182
Michoacán de Ocampo,Buenavista,Total del Municipio,45538.0,526
Michoacán de Ocampo,Carácuaro,Total del Municipio,9176.0,162
